Date,Open,High,Low,Close,Adj Close,Volume,num,car_sales,NVDA,Industrial_metal
2019-05-22,71.83999633789062,71.91999816894531,69.01000213623047,69.3499984741211,68.82743835449219,2612000,16,17.75440439364669,38.04999923706055,322.6447289086938
2019-05-23,68.63999938964844,68.66999816894531,66.91999816894531,67.72000122070312,67.20972442626953,2801200,17,17.34017463473636,36.83000183105469,322.04758843041367
2019-05-24,68.4000015258789,68.61000061035156,67.16999816894531,67.80999755859375,67.29904174804688,2089800,18,17.94730475361676,36.287498474121094,320.842326634828
2019-05-28,68.44999694824219,69.48999786376953,68.19999694824219,69.12000274658203,68.59918212890625,2121600,19,17.539854659852963,35.83250045776367,320.12606310883746
2019-05-29,68.31999969482422,69.0999984741211,67.81999969482422,68.61000061035156,68.093017578125,1469900,20,17.913937024857862,35.084999084472656,323.9281172114603
2019-05-30,68.7300033569336,69.66000366210938,68.23999786376953,68.66999816894531,68.1525650024414,1326500,21,17.843268827209833,34.77750015258789,325.8779619120428
2019-05-31,65.83999633789062,65.91999816894531,63.36000061035156,64.04000091552734,63.55745315551758,3821800,22,17.866868546127492,33.8650016784668,324.08481780390633
2019-06-03,64.19999694824219,67.13999938964844,64.0999984741211,66.83999633789062,66.33635711669922,2091000,23,18.141585113930425,33.44499969482422,321.0345102948549
2019-06-04,68.44000244140625,70.69999694824219,68.30999755859375,70.51000213623047,69.97869873046875,3175400,24,17.89637148341832,35.75,318.7912417823795
2019-06-05,70.7300033569336,72.66000366210938,70.13999938964844,72.51000213623047,71.96363067626953,2802100,25,17.96747249124237,35.31999969482422,316.72962762224756
2019-06-06,72.3499984741211,73.30999755859375,71.88999938964844,72.91999816894531,72.37053680419922,2331900,26,17.830859235436012,35.94499969482422,315.87082021710864
2019-06-07,73.44999694824219,74.30000305175781,72.62000274658203,73.4000015258789,72.846923828125,1176500,27,18.08001343003075,36.375,318.2487350136852
2019-06-10,74.75,76.7699966430664,74.5,75.70999908447266,75.13951873779297,1397700,28,17.880999073518815,37.10749816894531,319.28853000290985
2019-06-11,77.16999816894531,77.55000305175781,75.9800033569336,76.13999938964844,75.56627655029297,1062700,29,17.77610887528298,37.6875,316.4270114683527
2019-06-12,76.12999725341797,76.20999908447266,74.77999877929688,74.88999938964844,74.32569885253906,1015200,30,17.684668643343755,36.54999923706055,315.2857666833727
2019-06-13,74.63999938964844,76.12999725341797,74.2699966430664,76.08999633789062,75.51665496826172,1270100,31,17.770684654093664,37.064998626708984,314.6863461182179
2019-06-14,75.93000030517578,75.93000030517578,74.23999786376953,75.33000183105469,74.76239013671875,1109000,32,17.86523474715554,36.15999984741211,312.4229885073794
2019-06-17,75.13999938964844,76.1500015258789,74.55000305175781,75.83999633789062,75.26853942871094,1077400,33,17.62658192254872,36.25749969482422,314.1821573813056
2019-06-18,76.4800033569336,78.41000366210938,76.43000030517578,76.80000305175781,76.2213134765625,1013700,34,17.860191491831568,38.220001220703125,311.77725294120376
2019-06-19,77.31999969482422,77.70999908447266,76.5199966430664,76.8499984741211,76.27092742919922,1181400,35,17.889161017733972,38.279998779296875,312.37997748783266
2019-06-20,78.2699966430664,78.69999694824219,77.29000091552734,78.47000122070312,77.87871551513672,1286500,36,17.732694574089784,38.525001525878906,310.42740647170746
2019-06-21,78.4800033569336,78.75,77.94999694824219,78.41999816894531,77.82909393310547,1442400,37,17.810318491698762,37.939998626708984,313.6840466207516
2019-06-24,78.16999816894531,79.06999969482422,77.11000061035156,78.30999755859375,77.71992492675781,963600,38,17.528741222724314,38.165000915527344,314.64460303015784
2019-06-25,78.11000061035156,78.47000122070312,77.61000061035156,78.11000061035156,77.52143096923828,1137700,39,17.921231115977267,37.869998931884766,314.4992351703297
2019-06-26,78.23999786376953,79.75,77.2699966430664,78.91999816894531,78.32533264160156,1276000,40,17.752797318070563,39.814998626708984,314.2522190695825
2019-06-27,80.05000305175781,81.05999755859375,79.8499984741211,81.05999755859375,80.44920349121094,1748300,41,17.875060692881362,40.807498931884766,311.5961504188466
2019-06-28,81.01000213623047,82.51000213623047,80.83000183105469,80.83000183105469,80.22093963623047,5891400,42,17.795819127401153,41.057498931884766,312.71662276211833
2019-07-01,82.5,82.98999786376953,79.91000366210938,80.70999908447266,80.10184478759766,1350600,43,17.617828602613287,41.54249954223633,317.29588432874965
2019-07-02,80.80000305175781,81.08999633789062,78.83000183105469,79.58000183105469,78.98035430908203,1027100,44,17.888869742534755,40.557498931884766,316.74413377597375
2019-07-03,80.01000213623047,80.16999816894531,79.23999786376953,79.31999969482422,78.72232055664062,437500,45,17.989427097986553,40.6875,317.3876715956634
2019-07-05,78.66999816894531,79.72000122070312,78.55999755859375,79.19000244140625,78.59329986572266,930900,46,17.88381128417717,40.057498931884766,316.55821482035935
2019-07-08,78.72000122070312,79.16000366210938,76.51000213623047,76.7699966430664,76.1915283203125,1185200,47,17.706506542614097,39.3025016784668,319.2641024261015
2019-07-09,76.2300033569336,76.44999694824219,74.91000366210938,76.06999969482422,75.49681091308594,1731900,48,17.95851095362587,39.32749938964844,322.5163976056527
2019-07-10,76.36000061035156,77.68000030517578,75.91000366210938,77.5199966430664,76.93587493896484,1350300,49,17.876933419989086,40.01499938964844,321.05737511504776
2019-07-11,77.36000061035156,77.80999755859375,76.87000274658203,77.72000122070312,77.1343765258789,657600,50,17.809324687701675,41.56999969482422,319.929804862734
2019-07-12,78.13999938964844,80.5,78.04000091552734,80.19999694824219,79.5956802368164,908100,51,17.802437520463087,41.90250015258789,319.7070207700928
2019-07-15,80.2300033569336,80.9000015258789,78.72000122070312,80.77999877929688,80.17131042480469,1295000,52,17.548796269669463,41.817501068115234,316.9121982870122
2019-07-16,79.52999877929688,80.91000366210938,78.19000244140625,79.98999786376953,79.38726806640625,1392500,53,17.58526071077437,41.77000045776367,315.40595232792765
2019-07-17,79.80000305175781,80.0,78.2300033569336,78.36000061035156,77.7695541381836,1172900,54,17.666472031451928,42.4275016784668,316.09478696962304
2019-07-18,77.97000122070312,78.66999816894531,77.70999908447266,78.6500015258789,78.057373046875,886900,55,17.560139209055674,42.54499816894531,316.43230267302755
2019-07-19,79.0199966430664,81.98999786376953,78.69000244140625,80.08999633789062,79.48651123046875,1191000,56,17.63694405262935,42.11000061035156,316.39895279237373
2019-07-22,80.38999938964844,81.44000244140625,79.91999816894531,80.08999633789062,79.48651123046875,1281200,57,17.82174933985515,42.83000183105469,319.23216862959924
2019-07-23,81.70999908447266,82.91999816894531,80.1500015258789,82.19999694824219,81.58061218261719,1639300,58,17.71007194498549,43.915000915527344,321.95402098349183
2019-07-24,81.93000030517578,83.68000030517578,81.93000030517578,83.68000030517578,83.0494613647461,1090000,59,17.6923933313062,44.665000915527344,321.8849675165325
2019-07-25,83.22000122070312,83.41000366210938,81.2699966430664,81.91000366210938,81.29280853271484,1690400,60,17.592372294039084,43.345001220703125,323.5784495531539
2019-07-26,82.05999755859375,82.54000091552734,81.06999969482422,82.4000015258789,81.77911376953125,1491800,61,17.539416287369537,43.76750183105469,326.0292292618152
2019-07-29,82.31999969482422,82.75,81.61000061035156,82.18000030517578,81.5607681274414,766700,62,17.446621011886748,43.70500183105469,327.0442267533441
2019-07-30,80.93000030517578,81.72000122070312,79.98999786376953,81.56999969482422,80.95536804199219,1416000,63,17.69048979642971,43.86249923706055,328.162009627843
2019-07-31,85.73999786376953,88.9800033569336,84.94999694824219,87.6500015258789,86.98954772949219,3559400,64,17.814039568599593,42.18000030517578,329.2413453972275
2019-08-01,88.55000305175781,88.83000183105469,82.33999633789062,83.62999725341797,82.99983978271484,2272900,65,18.24606020718639,41.22999954223633,325.6436699021892
2019-08-02,83.08999633789062,83.56999969482422,80.54000091552734,83.25,82.6227035522461,1307200,66,17.6907758781588,40.29750061035156,323.90895053831815
2019-08-05,81.13999938964844,81.98999786376953,80.7699966430664,80.98999786376953,80.3797378540039,1691800,67,17.639500832392685,37.6974983215332,326.1828593234611
2019-08-06,81.75,83.48999786376953,81.72000122070312,83.19999694824219,82.79798889160156,1486000,68,17.63064618247964,38.087501525878906,326.4649153821761
2019-08-07,81.80000305175781,83.69000244140625,80.93000030517578,83.5199966430664,83.11643981933594,1753800,69,17.697924903662287,38.47249984741211,323.8913731201134
2019-08-08,83.88999938964844,85.72000122070312,83.75,85.45999908447266,85.04706573486328,1324600,70,17.749859861787634,39.564998626708984,325.59633442295814
2019-08-09,84.7300033569336,85.30000305175781,83.06999969482422,83.54000091552734,83.1363525390625,868300,71,17.280429430046844,38.54499816894531,322.9387221683653
2019-08-12,82.83000183105469,83.66000366210938,82.13999938964844,82.55999755859375,82.16108703613281,1049000,72,17.861779003895442,37.86249923706055,322.3552168161429
2019-08-13,82.18000030517578,84.83000183105469,81.47000122070312,83.55999755859375,83.15625,1079400,73,17.43594424285537,39.01250076293945,320.07953106832105
2019-08-14,81.5,81.5199966430664,79.36000061035156,79.5199966430664,79.1357650756836,1267700,74,17.55831176147158,37.51750183105469,313.91538388260165
2019-08-15,79.93000030517578,80.5199966430664,78.55999755859375,79.19000244140625,78.80736541748047,1232800,75,17.618720327959377,37.192501068115234,312.8459281113822
2019-08-16,80.08999633789062,82.12000274658203,79.87000274658203,81.8499984741211,81.45451354980469,802400,76,17.489579286036093,39.88999938964844,313.3424955290058
2019-08-19,83.47000122070312,83.97000122070312,78.55999755859375,83.55999755859375,83.15625,931700,77,17.48859797508751,42.69499969482422,312.7253071928019
2019-08-20,82.87000274658203,83.22000122070312,81.0199966430664,82.19000244140625,81.79287719726562,908500,78,17.482146060420312,41.967498779296875,319.08343750817914
2019-08-21,83.70999908447266,83.88999938964844,83.05999755859375,83.43000030517578,83.0268783569336,805400,79,17.583919061964473,42.807498931884766,316.56631293716504
2019-08-22,84.08000183105469,84.55000305175781,83.05999755859375,83.5199966430664,83.11643981933594,530200,80,17.875682130176337,42.869998931884766,317.5884686843154
2019-08-23,82.51000213623047,83.01000213623047,79.44999694824219,79.87999725341797,79.49403381347656,1238300,81,17.404423031221597,40.61000061035156,320.258370055332
2019-08-26,80.79000091552734,81.36000061035156,79.98999786376953,80.86000061035156,80.46929931640625,645000,82,18.017797952097485,41.36249923706055,318.2070273565294
2019-08-27,81.76000213623047,82.37000274658203,80.97000122070312,81.0199966430664,80.62852478027344,773100,83,17.377820965659506,40.45000076293945,319.30441616366045
2019-08-28,80.72000122070312,82.83999633789062,80.12999725341797,82.68000030517578,82.28050231933594,744700,84,17.56943802578727,40.30500030517578,319.28716809406905
2019-08-29,83.51000213623047,84.30999755859375,82.66999816894531,83.30000305175781,82.89750671386719,816400,85,17.23301404058891,41.75,318.516427359621
2019-08-30,84.13999938964844,84.81999969482422,82.83000183105469,83.16999816894531,82.76813507080078,1115100,86,17.70032254115495,41.877498626708984,317.56187089748516
2019-09-03,82.9000015258789,82.9000015258789,80.87999725341797,81.55999755859375,81.16590881347656,1194900,87,17.863542581795294,41.04249954223633,317.0551370271913
2019-09-04,82.91000366210938,84.2300033569336,82.75,84.19000244140625,83.78321075439453,934500,88,17.225532632819583,42.189998626708984,315.2172008887284
2019-09-05,85.81999969482422,88.27999877929688,85.47000122070312,88.16999816894531,87.74397277832031,1089200,89,17.230746577126663,44.935001373291016,314.93261825134044
2019-09-06,88.26000213623047,89.08000183105469,87.02999877929688,88.75,88.32117462158203,719800,90,17.74755961345881,44.662498474121094,315.36489500791924
2019-09-09,89.55000305175781,90.77999877929688,89.01000213623047,90.30999755859375,89.8736343383789,1056400,91,17.604168015255954,45.125,315.6256101589433
2019-09-10,89.44000244140625,90.76000213623047,88.47000122070312,90.76000213623047,90.32146453857422,1103800,92,17.62303314975822,45.79499816894531,316.19977442589493
2019-09-11,90.48999786376953,91.13999938964844,88.83000183105469,91.0999984741211,90.65982055664062,806500,93,17.890871995368823,46.08250045776367,316.990096330702
2019-09-12,90.80000305175781,91.44999694824219,88.95999908447266,91.1500015258789,90.70957946777344,1237000,94,17.518754204648985,46.067501068115234,316.6883909424896
2019-09-13,90.0199966430664,91.56999969482422,89.55999755859375,90.18000030517578,89.7442626953125,1411000,95,17.68386619481749,45.48500061035156,319.6903810059158
2019-09-16,89.55999755859375,90.91999816894531,88.70999908447266,89.58999633789062,89.15711212158203,1288300,96,17.595758328466452,45.0525016784668,323.4660863916653
2019-09-17,89.08000183105469,89.9000015258789,87.93000030517578,89.63999938964844,89.20687103271484,1008100,97,17.520945566252607,45.26750183105469,325.01057101803764
2019-09-18,89.5199966430664,90.13999938964844,88.75,89.51000213623047,89.07750701904297,794500,98,17.713936698155035,44.994998931884766,325.2277744229748
2019-09-19,89.5999984741211,90.23999786376953,89.05000305175781,89.47000122070312,89.0376968383789,778200,99,17.67237277956747,44.23500061035156,327.5566426062126
2019-09-20,89.87000274658203,90.05000305175781,86.94999694824219,87.06999969482422,86.6492919921875,1676500,100,17.860044608145238,43.17250061035156,326.9936002220006
2019-09-23,88.05999755859375,89.30000305175781,87.7699966430664,87.98999786376953,87.5648422241211,1124500,101,17.93922278332725,43.709999084472656,326.8174852078454
2019-09-24,88.5,89.12000274658203,86.31999969482422,86.69000244140625,86.27112579345703,1219300,102,17.615741003946866,43.13249969482422,330.0465345718523
2019-09-25,86.66000366210938,88.30999755859375,85.87999725341797,88.06999969482422,87.64445495605469,764700,103,17.662806774835744,44.557498931884766,327.2886692856408
2019-09-26,88.26000213623047,88.33999633789062,86.79000091552734,87.70999908447266,87.28619384765625,511200,104,17.867417310964886,44.334999084472656,324.20230852943143
2019-09-27,87.95999908447266,88.58999633789062,86.44999694824219,86.87999725341797,86.460205078125,815900,105,17.689481861060578,42.939998626708984,323.78779940691345
2019-09-30,87.2699966430664,87.95999908447266,86.91999816894531,87.41999816894531,86.99759674072266,904700,106,17.586314574109263,43.51750183105469,324.4046400039995
2019-10-01,87.58999633789062,88.3499984741211,85.01000213623047,85.11000061035156,84.69876098632812,1142000,107,17.878709526445864,43.5,325.31312733703027
2019-10-02,83.75,84.69000244140625,80.56999969482422,82.22000122070312,81.8227310180664,1840900,108,18.045444325774557,43.2599983215332,324.3779416884858
2019-10-03,81.77999877929688,83.51000213623047,81.45999908447266,82.5999984741211,82.20088195800781,1150000,109,17.623312091740456,45.32749938964844,321.045905950071
2019-10-04,82.9800033569336,84.1500015258789,82.95999908447266,83.43000030517578,83.0268783569336,1423000,110,17.825415960499516,45.49250030517578,321.5869634362865
2019-10-07,83.16000366210938,84.81999969482422,82.5999984741211,84.0,83.59412384033203,950300,111,17.50335232316003,46.08250045776367,319.187948477459
2019-10-08,82.33000183105469,82.91000366210938,80.52999877929688,80.55999755859375,80.17074584960938,956100,112,17.625356042548198,44.307498931884766,319.72211138385086
2019-10-09,81.83999633789062,82.30000305175781,81.05000305175781,81.8499984741211,81.45451354980469,779200,113,17.39867860406033,45.1775016784668,319.47337599960144
2019-10-10,82.16999816894531,83.9800033569336,82.16999816894531,83.16999816894531,82.76813507080078,788100,114,17.24302131012848,45.75749969482422,318.5279773936713
2019-10-11,84.8499984741211,87.22000122070312,84.8499984741211,86.26000213623047,85.84320831298828,1055300,115,17.679466489981607,46.497501373291016,317.21401849153284
2019-10-14,85.91000366210938,86.81999969482422,85.8499984741211,86.58999633789062,86.17160034179688,492900,116,17.5077906155125,46.63249969482422,317.8715184077881
2019-10-15,86.80000305175781,88.86000061035156,86.77999877929688,88.05000305175781,87.62455749511719,846000,117,17.604467737822322,49.092498779296875,318.84149078034966
2019-10-16,88.58999633789062,89.75,88.26000213623047,89.11000061035156,88.67943572998047,1182100,118,17.211824496944693,48.5525016784668,321.36576280802035
2019-10-17,89.56999969482422,89.58000183105469,88.56999969482422,89.04000091552734,88.60977172851562,810400,119,17.836443405062138,48.5724983215332,319.9777495497892
2019-10-18,88.68000030517578,89.72000122070312,88.63999938964844,88.95999908447266,88.5301513671875,946200,120,17.688831655994687,47.622501373291016,321.2788780866015
2019-10-21,89.83000183105469,89.83000183105469,88.75,89.36000061035156,88.92822265625,785000,121,17.809094813637962,49.002498626708984,324.13840470613695
2019-10-22,88.86000061035156,91.0199966430664,88.19000244140625,90.38999938964844,89.9532470703125,651200,122,17.561150816729462,48.90250015258789,323.0340075582702
2019-10-23,90.0999984741211,90.2699966430664,88.7300033569336,89.37000274658203,88.93817901611328,975900,123,17.07163199629213,48.772499084472656,321.6789577385028
2019-10-24,89.72000122070312,90.19000244140625,88.8499984741211,89.0199966430664,88.58985900878906,527800,124,17.51152459393755,49.21500015258789,321.53403508879256
2019-10-25,88.8499984741211,89.94999694824219,88.4000015258789,89.58000183105469,89.14716339111328,997600,125,17.72632264384645,51.1349983215332,320.3273132959464
2019-10-28,90.4800033569336,90.69999694824219,89.94999694824219,90.11000061035156,89.67459869384766,713600,126,17.590111673586854,51.6974983215332,321.91950538292474
2019-10-29,89.62000274658203,90.43000030517578,89.13999938964844,90.37999725341797,89.94329071044922,1422200,127,17.173508481407687,50.72999954223633,322.99719487468985
2019-10-30,89.01000213623047,92.76000213623047,85.88999938964844,92.41999816894531,91.97344207763672,2832300,128,17.32395688028961,50.75,322.8047054814485
2019-10-31,92.19999694824219,92.41999816894531,89.08000183105469,89.55000305175781,89.1173095703125,1668000,129,17.085052410287076,50.255001068115234,324.180434128581
2019-11-01,90.72000122070312,92.48999786376953,90.2699966430664,92.3499984741211,91.90377807617188,1468400,130,17.48968062776017,50.647499084472656,325.3359436965523
2019-11-04,93.48999786376953,95.62999725341797,93.13999938964844,95.62000274658203,95.1579818725586,1877500,131,17.307158941059537,52.625,326.7631799836827
2019-11-05,95.58999633789062,96.3499984741211,94.91999816894531,95.2300033569336,94.98841857910156,2507000,132,17.411782792980237,52.40250015258789,327.47442086142564
2019-11-06,95.33999633789062,95.81999969482422,94.51000213623047,95.58000183105469,95.3375244140625,1073900,133,17.547843207325716,51.907501220703125,328.6897205845308
2019-11-07,96.43000030517578,97.63999938964844,96.29000091552734,96.48999786376953,96.2452163696289,1985500,134,17.43938467608094,52.084999084472656,329.4178622155301
2019-11-08,96.20999908447266,96.91999816894531,95.12000274658203,96.87999725341797,96.63422393798828,862400,135,17.615926391883733,51.94499969482422,326.01299644211105
2019-11-11,95.98999786376953,97.12000274658203,95.72000122070312,96.05000305175781,95.80633544921875,649000,136,17.391599987643737,52.04499816894531,327.18340238065474
2019-11-12,96.61000061035156,96.87999725341797,94.9000015258789,95.18000030517578,94.93853759765625,1325800,137,17.20073409616986,52.40250015258789,330.58119676774857
2019-11-13,94.20999908447266,94.2300033569336,91.2699966430664,91.69000244140625,91.4573974609375,1268100,138,17.481603244459162,52.14250183105469,330.66352362947015
2019-11-14,91.4800033569336,92.83999633789062,91.16000366210938,92.25,92.0159683227539,1278900,139,17.325514139762042,52.4474983215332,329.6101939861905
2019-11-15,93.16000366210938,93.16000366210938,91.93000030517578,92.30999755859375,92.07581329345703,1288800,140,17.112204446922,51.04750061035156,330.60490210479423
2019-11-18,91.97000122070312,92.62999725341797,91.51000213623047,92.31999969482422,92.0857925415039,1217600,141,17.70105392655416,53.06999969482422,329.33670039420366
2019-11-19,92.56999969482422,92.69000244140625,90.76000213623047,91.13999938964844,90.9087905883789,1825000,142,16.75012232375609,51.997501373291016,324.97898820225436
2019-11-20,90.69000244140625,90.95999908447266,89.30000305175781,89.5,89.27294921875,1484300,143,17.52794149693,52.79499816894531,323.3669643161292
2019-11-21,89.97000122070312,90.87000274658203,88.81999969482422,88.98999786376953,88.76423645019531,1109400,144,17.3868787071094,52.54499816894531,320.5281961905382
2019-11-22,90.08999633789062,91.62000274658203,89.81999969482422,91.47000122070312,91.23795318603516,3127100,145,16.99984162677007,52.72249984741211,317.08881344815785
2019-11-25,92.5,94.0199966430664,91.97000122070312,94.0199966430664,93.78147888183594,2376500,146,17.33242276228916,55.3025016784668,318.28829571692586
2019-11-26,93.4000015258789,94.9800033569336,93.18000030517578,94.87000274658203,94.62932586669922,1565300,147,17.57833327072028,54.25,315.35711975979297
2019-11-27,94.87000274658203,95.2699966430664,94.08000183105469,94.68000030517578,94.43980407714844,743000,148,17.665734045102436,54.560001373291016,315.91652793847186
2019-11-29,94.55999755859375,94.66000366210938,93.7699966430664,93.87999725341797,93.64183044433594,664400,149,17.471026217716677,54.185001373291016,315.2665278009422
2019-12-02,94.72000122070312,95.56999969482422,93.68000030517578,94.5,94.26026153564453,1749300,150,17.37368401504666,52.3125,313.7876983368696
2019-12-03,93.80000305175781,95.0,91.72000122070312,91.83000183105469,91.59703826904297,1322500,151,17.424794458289433,51.915000915527344,315.08350778065426
2019-12-04,92.06999969482422,93.05000305175781,92.06999969482422,92.37000274658203,92.13567352294922,1231100,152,17.54970899872819,52.35499954223633,314.5149410226901
2019-12-05,92.58000183105469,93.66999816894531,91.93000030517578,93.37999725341797,93.14310455322266,794600,153,17.885154428182403,52.185001373291016,317.0143779689378
2019-12-06,94.55000305175781,94.83000183105469,93.30000305175781,93.7699966430664,93.53211212158203,833900,154,17.435826763210784,53.04249954223633,317.1787774360993
2019-12-09,93.33999633789062,93.52999877929688,92.9000015258789,92.95999908447266,92.72416687011719,826800,155,17.51459966649794,53.04249954223633,314.60540721042116
2019-12-10,92.87000274658203,93.23999786376953,92.22000122070312,92.7699966430664,92.53465270996094,770300,156,17.45889601917602,53.494998931884766,314.415873395689
2019-12-11,93.36000061035156,93.76000213623047,92.4800033569336,92.98999786376953,92.75408935546875,821800,157,17.658867869449015,54.334999084472656,311.5520936823191
2019-12-12,93.68000030517578,96.13999938964844,93.27999877929688,95.80999755859375,95.56694030761719,951400,158,17.65200234788314,56.01750183105469,312.10210145129156
2019-12-13,95.62000274658203,96.36000061035156,93.30999755859375,93.55000305175781,93.31267547607422,1227900,159,17.69580940732521,55.997501373291016,312.81916378994805
2019-12-16,94.83999633789062,95.87000274658203,94.37999725341797,94.95999908447266,94.7190933227539,1398100,160,17.472529283256126,56.287498474121094,315.59374542797565
2019-12-17,95.2300033569336,95.87999725341797,94.55999755859375,95.83999633789062,95.59686279296875,1320700,161,17.438205468280277,57.0724983215332,316.69892654928447
2019-12-18,96.30000305175781,98.18000030517578,95.94000244140625,97.86000061035156,97.61174011230469,1285500,162,17.478486510568725,57.377498626708984,318.286342658675
2019-12-19,97.73999786376953,98.30000305175781,97.0999984741211,97.8499984741211,97.60176086425781,1053500,163,17.188286738745486,58.8650016784668,321.0659453717796
2019-12-20,98.93000030517578,99.04000091552734,96.25,96.3499984741211,96.1055679321289,2021300,164,17.09986389205003,59.842498779296875,321.7794250137742
2019-12-23,96.72000122070312,96.91000366210938,95.2699966430664,95.52999877929688,95.28765106201172,1051000,165,17.627028421488674,59.70500183105469,321.7200642493868
2019-12-24,95.80000305175781,96.04000091552734,94.88999938964844,94.88999938964844,94.64927673339844,320300,166,17.402745547273458,59.654998779296875,322.6153885512712
2019-12-26,95.36000061035156,95.76000213623047,94.86000061035156,95.72000122070312,95.4771728515625,519700,167,17.313856285612832,59.79750061035156,321.8753549800854
2019-12-27,96.16999816894531,96.58000183105469,95.76000213623047,96.30999755859375,96.06566619873047,757600,168,17.599300906126285,59.217498779296875,324.1135370285274
2019-12-30,96.27999877929688,96.27999877929688,95.0999984741211,95.25,95.00836181640625,613600,169,17.597254199152626,58.08000183105469,325.7973162319236
2019-12-31,95.2699966430664,95.87999725341797,94.69999694824219,94.97000122070312,94.72907257080078,673300,170,16.929902776065752,58.82500076293945,325.40455882859465
2020-01-02,95.94000244140625,96.33999633789062,95.01000213623047,96.30999755859375,96.06566619873047,1655300,171,17.432631878358762,59.977500915527344,326.1411256371952
2020-01-03,94.25,94.83000183105469,93.5999984741211,94.0999984741211,93.86127471923828,960600,172,17.076830217728414,59.01750183105469,326.6221247901884
2020-01-06,93.18000030517578,93.18000030517578,91.73999786376953,92.3499984741211,92.11571502685547,1574900,173,17.41042216167489,59.26499938964844,326.5843451409471
2020-01-07,92.33000183105469,92.5,90.8499984741211,91.19000244140625,90.95866394042969,2100900,174,17.710263591595716,59.98249816894531,327.4388764120077
2020-01-08,91.43000030517578,93.47000122070312,90.95999908447266,93.08999633789062,92.85383605957031,2295700,175,17.233562735508013,60.095001220703125,324.93494911854737
2020-01-09,94.11000061035156,94.3499984741211,91.69000244140625,91.7300033569336,91.4972915649414,1087900,176,17.631408200640344,60.755001068115234,324.8614342344675
2020-01-10,91.7300033569336,91.7300033569336,89.38999938964844,89.51000213623047,89.28292846679688,1323600,177,17.221188766974866,61.08000183105469,323.91627282248726
2020-01-13,89.41999816894531,89.41999816894531,88.62999725341797,88.87000274658203,88.64454650878906,2065500,178,17.28023627325194,62.994998931884766,324.4679041511427
2020-01-14,88.83999633789062,89.7300033569336,88.51000213623047,89.01000213623047,88.78419494628906,2264900,179,17.49863833823399,61.81999969482422,324.34956400920674
2020-01-15,88.7300033569336,89.33000183105469,87.58999633789062,87.88999938964844,87.66703033447266,1531100,180,17.476192355900135,61.39250183105469,324.6853616913751
2020-01-16,88.38999938964844,91.41999816894531,88.38999938964844,91.19999694824219,90.96863555908203,1916400,181,17.54125725232203,62.23249816894531,325.2108126464306
2020-01-17,90.9000015258789,92.19000244140625,90.4800033569336,91.52999877929688,91.29779815673828,1766700,182,17.191204538321372,62.31999969482422,326.0638531775055
2020-01-21,91.04000091552734,91.91000366210938,90.47000122070312,91.0,90.7691421508789,1467500,183,17.069936411113698,61.98500061035156,327.528279085014
